SortID,Order,Family,Species common name,Species scientific name,PhyloName,duplicate,Source,Nest materials raw,Anthropogenic,Number-Mat,BodyMass,str-none,str-scrape,str-platform,str-cup,str-dome,str-ex,loc-artificial,loc-ground-water,loc-cavity,loc-rock,loc-veg,RangeSize,IUCN-category-2020,IUCN-simplified,HFI,Biome-simplified,str-scrapenone,Plastic,WoS-Papers,BrainSize
5707,PASSERIFORMES,Tyrannidae,Thick-billed Kingbird,Tyrannus crassirostris,Tyrannus crassirostris,0,BoNA,"slender twigs, grass stems",0,2,11.7,NA,NA,NA,NA,NA,NA,0,0,0,0,1,69,LC,Least-concerned,25.11266071,tropical-forests,NA,0,0,NA
5707,PASSERIFORMES,Tyrannidae,Thick-billed Kingbird,Tyrannus crassirostris,Tyrannus crassirostris,1,HBW,"thin twigs, grass stems",0,2,11.7,NA,NA,NA,NA,NA,NA,0,0,0,0,1,69,LC,Least-concerned,25.11266071,tropical-forests,NA,0,NA,NA
5708,PASSERIFORMES,Tyrannidae,Western Kingbird,Tyrannus verticalis,Tyrannus verticalis,0,BoNA,"stems of forbs, grasses, rootlets, fine twigs, cottonwood bark, cotton, other plant fibers, wool, hair, feathers, string, cloth, cotton, grass leaves, buffalo hair",1,15,10,0,0,0,1,0,0,1,0,0,0,1,474,LC,Least-concerned,18.18593878,grasslands,0,0,16,-0.020101354
5708,PASSERIFORMES,Tyrannidae,Western Kingbird,Tyrannus verticalis,Tyrannus verticalis,1,HBW,"small twigs, grass/forb stems, string, bits of plastic/cotton, rootlets, tree bark, cotton, various other plant material, wool, hair, feathers, bits of string/cloth, cotton/leaves",1,13,10,0,0,0,1,0,0,1,0,0,0,1,474,LC,Least-concerned,18.18593878,grasslands,0,1,NA,-0.020101354
5709,PASSERIFORMES,Tyrannidae,Eastern Kingbird,Tyrannus tyrannus,Tyrannus tyrannus,0,BoNA,"small twigs, coarse roots, dry weed stems, strips of bark, willow catkins, cottonwood, cattail [Typhus spp.], down, rootlets, cattail, horsehair, feathers, twine, plastic, cigarette butts, monofilament fishing line",1,16,16.03,0,0,0,1,0,0,1,0,0,0,1,876,LC,Least-concerned,21.14658369,grasslands,0,1,62,NA
5709,PASSERIFORMES,Tyrannidae,Eastern Kingbird,Tyrannus tyrannus,Tyrannus tyrannus,1,HBW,"small twigs, coarse roots, dry weed stems, strips of bark, softer interior of willow (Salix) catkins, cottonwood (Populus)/cat-tail (Typhus) down, plant down, hair, feathers, string, bits of plastic/paper, cigarette butts, monofilament",1,13,16.03,0,0,0,1,0,0,1,0,0,0,1,876,LC,Least-concerned,21.14658369,grasslands,0,1,NA,NA
5710,PASSERIFORMES,Tyrannidae,Grey Kingbird,Tyrannus dominicensis,Tyrannus dominicensis,1,BoNA,"twigs, stems, marsh grasses, roots, moss, horse hair",0,6,8.99,0,0,1,0,0,0,0,0,0,0,1,134,LC,Least-concerned,27.20325645,grasslands,0,0,NA,0
5710,PASSERIFORMES,Tyrannidae,Grey Kingbird,Tyrannus dominicensis,Tyrannus dominicensis,0,HBW,"coarse twigs, stems, vines, marsh grasses, finer grasses, moss, rootlets, hair, monofilament",1,9,8.99,0,0,1,0,0,0,0,0,0,0,1,134,LC,Least-concerned,27.20325645,grasslands,0,1,11,0
5711,PASSERIFORMES,Tyrannidae,Loggerhead Kingbird,Tyrannus caudifasciatus,Tyrannus caudifasciatus,0,HBW,"twigs, rootlets, hair",0,3,14.77,0,0,0,1,0,0,0,0,0,0,1,50,LC,Least-concerned,26.85988186,tropical-forests,0,0,2,NA
5712,PASSERIFORMES,Tyrannidae,Giant Kingbird,Tyrannus cubensis,Tyrannus cubensis,0,HBW,"roots, dried grasses, small twigs",0,3,7.04,0,0,0,1,0,0,0,0,0,0,1,21,EN,Endangered,27.68506717,tropical-forests,0,0,0,NA
5713,PASSERIFORMES,Tyrannidae,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannus forficatus,0,BoNA,"plant stems, pieces of string, stolons of Bermuda grass (Cynodon dactylon), cudweed (Gnaphalium spatulatum), post oak catkins, wool, Spanish moss (Tilandsia usneoides), peppergrass (Lepidium sp.), tissue paper, string, thread, cloth, cotton, cudweed inflorescences, string, wet soil, caterpillar cocoons, sheep wool, Bermuda grass leaves, strips of cedar (Juniperus virginiana) bark, chicken feathers, post oak catkins, cudweed leaves, thistle down, dried roots, cotton fibers, woolly cudweed leaves, compressed cigarette filters",1,28,11.95,0,0,0,1,0,0,1,0,0,0,1,146,LC,Least-concerned,23.51382514,grasslands,0,0,17,NA
5713,PASSERIFORMES,Tyrannidae,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannus forficatus,1,HBW,"plant stems, inflorescences (mostly of Gnaphalium), stolons of Cynodon dactylon, catkins, wool, Tilandsia usneoides, Lepidium, bits of paper/cloth, string, cotton etc., wet soil, caterpillar cocoons, strips of Juniperus virginiana bark, feathers, thistle down, carpet fuzz, finer material",1,17,11.95,0,0,0,1,0,0,1,0,0,0,1,146,LC,Least-concerned,23.51382514,grasslands,0,0,NA,NA
5714,PASSERIFORMES,Tyrannidae,Fork-tailed Flycatcher,Tyrannus savana,Tyrannus savana,0,HBW,"plant fibres, leaves, seed down",0,3,13.07,0,0,0,1,0,0,0,0,0,0,1,821,LC,Least-concerned,21.49404129,grasslands,0,0,23,NA
5724,PASSERIFORMES,Tyrannidae,Rufous Flycatcher,Myiarchus semirufus,Myiarchus semirufus,0,HBW,"fine coarse fur, fragments of tissue paper, newspaper, clear plastic, a few white feathers, snakeskin",1,6,9.3,0,0,0,1,0,0,0,0,1,0,0,10,VU,Threatened,15.86695785,desert,0,1,1,NA
5725,PASSERIFORMES,Tyrannidae,Swainson's Flycatcher,Myiarchus swainsoni,Myiarchus swainsoni,0,HBW,"dried stems, moss, fine plant fibres,  plant material, “paina”, snakeskin, feathers, animal material",0,8,6.92,NA,NA,NA,NA,NA,NA,1,0,1,0,0,962,LC,Least-concerned,18.12676827,tropical-forests,NA,0,7,NA
5727,PASSERIFORMES,Tyrannidae,Dusky-capped Flycatcher,Myiarchus tuberculifer,Myiarchus tuberculifer,0,BoNA,"large feathers, moss, grass, fur, straw, grasses, weed stems, weed tops, dead leaves, strips of bark, pine needles, owl pellets, cotton, rags, cow hair, rabbit fur, snake skins, feathers",1,18,15.48,0,0,1,0,0,0,1,0,1,0,1,1006,LC,Least-concerned,16.72328498,tropical-forests,0,0,6,-0.413757722
5727,PASSERIFORMES,Tyrannidae,Dusky-capped Flycatcher,Myiarchus tuberculifer,Myiarchus tuberculifer,1,HBW,"dried weed stems/moss, fine plant fibres, hair, fur, snakeskin",0,5,15.48,0,0,1,0,0,0,1,0,1,0,1,1006,LC,Least-concerned,16.72328498,tropical-forests,0,0,NA,-0.413757722
5728,PASSERIFORMES,Tyrannidae,Sooty-crowned Flycatcher,Myiarchus phaeocephalus,Myiarchus phaeocephalus,0,HBW,"fur, snakeskin, clear plastic",1,3,14.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,LC,Least-concerned,20.16658481,tropical-forests,NA,1,1,NA
5729,PASSERIFORMES,Tyrannidae,Panama Flycatcher,Myiarchus panamensis,Myiarchus panamensis,0,HBW,"rootlets, vines, leaf fragments, plant down, animal hair, snakeskin",0,6,16.78,NA,NA,NA,NA,NA,NA,1,0,1,1,0,64,LC,Least-concerned,29.66032389,tropical-forests,NA,0,0,NA
5730,PASSERIFORMES,Tyrannidae,Short-crested Flycatcher,Myiarchus ferox,Myiarchus ferox,0,HBW,"feathers, fur, shed skin of snakes and lizards, plant material (“paina”) from two species of Asclepiadaceae, grasses, palm fruits, various unidentified leaves and roots",0,7,8.71,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1029,LC,Least-concerned,16.04126877,tropical-forests,NA,0,6,NA
5733,PASSERIFORMES,Tyrannidae,Rufous-tailed Flycatcher,Myiarchus validus,Myiarchus validus,0,HBW,"grass, leaves",0,2,5,NA,NA,NA,NA,NA,NA,0,0,1,0,0,5,LC,Least-concerned,18.02121688,tropical-forests,NA,0,0,0.179
5734,PASSERIFORMES,Tyrannidae,La Sagra's Flycatcher,Myiarchus sagrae,Myiarchus sagrae,0,HBW,"hair, feathers, plant fibres, other soft materials",0,4,16.44,0,0,0,1,0,0,0,0,1,0,0,41,LC,Least-concerned,23.56755893,tropical-forests,0,0,3,NA
5736,PASSERIFORMES,Tyrannidae,Puerto Rican Flycatcher,Myiarchus antillarum,Myiarchus antillarum,0,NBO,"small roots, feathers, horse hair",0,3,19.64,NA,NA,NA,NA,NA,NA,1,0,1,0,0,7,LC,Least-concerned,32.3466263,tropical-forests,NA,0,1,NA
5738,PASSERIFORMES,Tyrannidae,Great Crested Flycatcher,Myiarchus crinitus,Myiarchus crinitus,0,BoNA,"grass, pine needles, small twigs, leaves, petioles, hair (from dogs, cats, squirrels, rabbits, cattle, horses), feathers (from poultry or native birds), bark fibers, rootlets, string, strands from rope, seed pods, cloth, paper, pieces of onion skin, cellophane, duct tape, other plastic trash, horse manure, shed snakeskin",1,25,10.87,0,0,0,1,0,0,1,0,1,0,0,517,LC,Least-concerned,29.99771342,temperate-forests,0,1,33,NA
5738,PASSERIFORMES,Tyrannidae,Great Crested Flycatcher,Myiarchus crinitus,Myiarchus crinitus,1,HBW,"“trash”, leaves, petioles, wide variety of other fine plant matter, hair, feathers, eggshell, pieces of shed snakeskin, artificial materials such as paper and horse manure",1,9,10.87,0,0,0,1,0,0,1,0,1,0,0,517,LC,Least-concerned,29.99771342,temperate-forests,0,0,NA,NA
5740,PASSERIFORMES,Tyrannidae,Brown-crested Flycatcher,Myiarchus tyrannulus,Myiarchus tyrannulus,0,BoNA,"hair, fur, feathers, wool, shed snakeskin, tufts of badger (Taxidea taxus), rabbit (Lepus or Sylvilagus), wood rat (Neotoma) fur, white tail tufts from cottontail rabbits (Sylvilagus sp.), wad of Chihuahuan Raven (Corvus cryptoleucus) feathers, piece of Lesser Nighthawk (Chordeiles acutipennis) skin with foot and feathers attached, felted mass of softer fur, shed reptile skin, strips of soft bark, strips of plant fiber, dried manure, string, wool, sticks, grass, straw, soft strips of bark, feathers, hair, wool, leaves, pieces of snakeskin, cotton, , fur, dead leaves, rags, string, dried manure, moss, hair of domestic or feral livestock, badger hair, opossum (Didelphis virginianus), rabbit fur, whole cottontail rabbit tails, snake and lizard skin; chicken (Gallus “ domesticus ”) feathers, American Coot (Fulica americana) feathers,  “dove” feathers, cedar bark, cactus shreds",1,45,13.2,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1052,LC,Least-concerned,20.77984001,tropical-forests,NA,0,7,0.022398647
5740,PASSERIFORMES,Tyrannidae,Brown-crested Flycatcher,Myiarchus tyrannulus,Myiarchus tyrannulus,1,HBW,"hair, fur, feathers, snakeskin, plant material",0,5,13.2,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1052,LC,Least-concerned,20.77984001,tropical-forests,NA,0,NA,0.022398647
5742,PASSERIFORMES,Tyrannidae,Apical Flycatcher,Myiarchus apicalis,Myiarchus apicalis,0,HBW,"sticks, dry grass, fur, feathers, snakeskin, pieces of plastic",1,6,9.7,0,0,0,1,0,0,1,0,1,0,0,15,LC,Least-concerned,29.84208751,tropical-forests,0,1,1,NA
5743,PASSERIFORMES,Tyrannidae,Ash-throated Flycatcher,Myiarchus cinerascens,Myiarchus cinerascens,0,BoNA,"dry grass, weed stems, twigs, rootlets, dry livestock manure, feathers, dry leaves, strips of bark, green grass, dried oak blossoms, hair, fur, wool, feathers, cotton, other soft plant fibers, bits of twine, cloth, shed reptile skin",1,19,11.3,NA,NA,NA,NA,NA,NA,1,0,1,0,1,367,LC,Least-concerned,17.33911996,desert,NA,0,22,-0.263682382
5743,PASSERIFORMES,Tyrannidae,Ash-throated Flycatcher,Myiarchus cinerascens,Myiarchus cinerascens,1,HBW,"dry grass, stems, rootlets, various other vegetable material, wool, hair, other soft material",0,7,11.3,NA,NA,NA,NA,NA,NA,1,0,1,0,1,367,LC,Least-concerned,17.33911996,desert,NA,0,NA,-0.263682382
5744,PASSERIFORMES,Tyrannidae,Nutting's Flycatcher,Myiarchus nuttingi,Myiarchus nuttingi,0,HBW,"fur, feathers, catkins, shed skin of snake or lizard",0,4,9.92,0,0,0,1,0,0,1,0,1,0,0,90,LC,Least-concerned,27.28085847,tropical-forests,0,0,2,NA
5745,PASSERIFORMES,Tyrannidae,Galapagos Flycatcher,Myiarchus magnirostris,Myiarchus magnirostris,0,HBW,"feathers, fur, small twigs, other plant matter, hair, small sticks particularly of Cryptocarpus pyriformis crushed by cars on roadsides, chicken feathers",0,7,10.34,NA,NA,NA,NA,NA,NA,1,0,1,0,0,7,LC,Least-concerned,0,desert,NA,0,6,NA
5745,PASSERIFORMES,Tyrannidae,Galapagos Flycatcher,Myiarchus magnirostris,Myiarchus magnirostris,1,NBO,"vegetable matter, hair from cattle, goat hair, chicken feathers, plant materials, sticks from saltbush",0,6,10.34,NA,NA,NA,NA,NA,NA,1,0,1,0,0,7,LC,Least-concerned,0,desert,NA,0,NA,NA
5746,PASSERIFORMES,Tyrannidae,Long-tailed Tyrant,Colonia colonus,Colonia colonus,0,HBW,"compound-leaf rachises, soft twigs, leaf petioles",0,3,8.2,NA,NA,NA,NA,NA,NA,0,0,1,0,0,663,LC,Least-concerned,19.69237155,tropical-forests,NA,0,2,-0.734011292
5747,PASSERIFORMES,Tyrannidae,Mouse-grey Flycatcher,Myiophobus crypterythrus,Myiophobus fasciatus,1,HBW,"moss, spider webs, pale fibres, dried grass inflorescences, fungal rhizomorphs, lichens, tree-fern scales",0,7,13.5,0,0,0,1,0,0,0,0,0,0,1,969,LC,Least-concerned,23.66277204,tropical-forests,0,0,NA,-1.022126137
5748,PASSERIFORMES,Tyrannidae,Bran-colored Flycatcher,Myiophobus fasciatus,Myiophobus fasciatus,0,HBW,"dry grass, thin stems, vines, rootlets, green moss, cobwebs, feathers of feral pigeon (Columba livia), palm fibres",0,8,13.5,0,0,0,1,0,0,0,0,0,0,1,969,LC,Least-concerned,20.97831848,tropical-forests,0,0,4,-1.022126137
5751,PASSERIFORMES,Tyrannidae,Flavescent Flycatcher,Myiophobus flavicans,Myiophobus flavicans,0,HBW,"twigs, small vines, feathers",0,3,20.2,0,0,0,1,0,0,NA,NA,NA,NA,NA,81,LC,Least-concerned,28.32723543,tropical-forests,0,0,0,NA
5759,PASSERIFORMES,Tyrannidae,Patagonian Tyrant,Colorhamphus parvirostris,Colorhamphus parvirostris,0,HBW,"grass, moss",0,2,6.92,0,0,0,1,0,0,0,0,0,0,1,52,LC,Least-concerned,9.839618409,temperate-forests,0,0,1,NA
5760,PASSERIFORMES,Tyrannidae,Slaty-backed Chat-tyrant,Ochthoeca cinnamomeiventris,Ochthoeca cinnamomeiventris,0,HBW,"mossy, red-brown tree fern scales",0,2,7.5,0,0,0,1,0,0,0,0,0,1,0,47,LC,Least-concerned,28.15986678,tropical-forests,0,0,1,NA
5763,PASSERIFORMES,Tyrannidae,Rufous-breasted Chat-tyrant,Ochthoeca rufipectoralis,Ochthoeca rufipectoralis,0,HBW,moss,0,1,11.5,0,0,0,1,0,0,0,0,0,1,0,92,LC,Least-concerned,27.72712108,tropical-forests,0,0,0,NA
5764,PASSERIFORMES,Tyrannidae,Brown-backed Chat-tyrant,Ochthoeca fumicolor,Ochthoeca fumicolor,0,HBW,"moss, grass, Puya fibres",0,3,11.5,0,0,0,1,0,0,0,0,0,0,1,82,LC,Least-concerned,26.93833779,tropical-forests,0,0,0,NA
5765,PASSERIFORMES,Tyrannidae,Rufous-browed Chat-tyrant,Ochthoeca superciliosa,Ochthoeca fumicolor,1,HBW,rabbit-fur,0,1,11.5,0,0,0,1,0,0,0,0,1,0,0,82,LC,Least-concerned,31.11350584,tropical-forests,0,0,NA,NA
5768,PASSERIFORMES,Tyrannidae,White-browed Chat-tyrant,Ochthoeca leucophrys,Ochthoeca leucophrys,0,HBW,"small twigs, feathers (probably from bird itself), white hairs, tiny bits of wool",0,4,10.39,0,0,0,1,0,0,0,0,0,0,1,111,LC,Least-concerned,18.76939501,grasslands,0,0,1,NA
5773,PASSERIFORMES,Tyrannidae,Common Vermilion Flycatcher,Pyrocephalus rubinus,Pyrocephalus rubinus,0,BoNA,"small twigs, forbs, rootlets, grasses, fibers, empty cocoons, down, feathers, hair, spider webs, lichens, weed tops, dry leaves",0,13,10.13,0,0,0,1,0,0,0,0,0,0,1,794,LC,Least-concerned,21.03607015,grasslands,0,0,21,NA
5773,PASSERIFORMES,Tyrannidae,Common Vermilion Flycatcher,Pyrocephalus rubinus,Pyrocephalus rubinus,1,HBW,"twigs, grass, rootlets, other fibres, lichens, cocoons, cobwebs, feathers, plant down, fur, horse hair, string",1,12,10.13,0,0,0,1,0,0,0,0,0,0,1,794,LC,Least-concerned,21.03607015,grasslands,0,0,NA,NA
5774,PASSERIFORMES,Tyrannidae,Little Vermilion Flycatcher,Pyrocephalus nanus,Pyrocephalus rubinus,1,HBW,"mosses, lichen",0,2,10.13,NA,NA,NA,NA,NA,NA,0,0,0,0,1,794,VU,Threatened,0,grasslands,NA,0,NA,NA
5776,PASSERIFORMES,Tyrannidae,Pied Water-tyrant,Fluvicola pica,Fluvicola pica,0,HBW,"dried grass, plant down, leaves, feather",0,4,10.62,0,0,0,0,1,0,0,0,0,0,1,184,LC,Least-concerned,NA,tropical-forests,0,0,3,NA
5777,PASSERIFORMES,Tyrannidae,Black-backed Water-tyrant,Fluvicola albiventer,Fluvicola albiventer,0,HBW,"small twigs 0·5–1 cm in thickness, small stems with leaves, feathers, plant down",0,4,6,0,0,0,0,1,0,NA,NA,NA,NA,NA,524,LC,Least-concerned,NA,grasslands,0,0,1,NA
5778,PASSERIFORMES,Tyrannidae,Masked Water-tyrant,Fluvicola nengeta,Fluvicola nengeta,0,HBW,"grasses, stems",0,2,11.8,0,0,0,0,1,0,1,0,0,0,1,187,LC,Least-concerned,NA,tropical-forests,0,0,7,NA
5780,PASSERIFORMES,Tyrannidae,Streamer-tailed Tyrant,Gubernetes yetapa,Gubernetes yetapa,0,HBW,"thick grass stems, fine roots, grass stems, shed snake skins",0,4,13.4,0,0,0,1,0,0,0,0,0,0,1,191,LC,Least-concerned,24.73624419,grasslands,0,0,4,NA
5781,PASSERIFORMES,Tyrannidae,Shear-tailed Grey Tyrant,Muscipipra vetula,Muscipipra vetula,0,HBW,"coarse grass, twigs, dry moss, fine grass",0,4,6.7,0,0,0,1,0,0,0,0,0,0,1,91,LC,Least-concerned,31.77226991,tropical-forests,0,0,2,NA
5782,PASSERIFORMES,Tyrannidae,Cock-tailed Tyrant,Alectrurus tricolor,Alectrurus tricolor,0,HBW,grassy,0,1,19,0,0,0,1,0,0,0,1,0,0,0,199,VU,Threatened,26.59455004,grasslands,0,0,7,NA
5783,PASSERIFORMES,Tyrannidae,Strange-tailed Tyrant,Alectrurus risora,Alectrurus risora,0,HBW,"grassy, feathers",0,2,7.3,0,0,0,1,0,0,0,1,0,0,1,91,VU,Threatened,26.77132647,grasslands,0,0,9,NA
5784,PASSERIFORMES,Tyrannidae,Austral Negrito,Lessonia rufa,Lessonia rufa,0,HBW,"grass, small branches, roots, feathers",0,4,13.73,0,0,0,1,0,0,0,1,0,1,0,135,LC,Least-concerned,13.01192691,grasslands,0,0,5,NA
5786,PASSERIFORMES,Tyrannidae,Spectacled Tyrant,Hymenops perspicillatus,Hymenops perspicillatus,0,NBO,"remains of grasses, feathers, cow hair ",0,3,9,0,0,0,1,0,0,0,0,0,0,1,268,LC,Least-concerned,NA,grasslands,0,0,6,-0.281
5789,PASSERIFORMES,Tyrannidae,Amazonian Black-tyrant,Knipolegus poecilocercus,Knipolegus poecilocercus,0,HBW,"moss, grass",0,2,8.73,0,0,0,0,1,0,0,0,0,0,1,191,LC,Least-concerned,8.546507209,tropical-forests,0,0,0,NA
5790,PASSERIFORMES,Tyrannidae,Rufous-tailed Tyrant,Knipolegus poecilurus,Knipolegus poecilurus,0,HBW,"sticks, thin flexible materials",0,2,7,0,0,0,1,0,0,NA,NA,NA,NA,NA,103,LC,Least-concerned,18.78924038,tropical-forests,0,0,0,NA
5792,PASSERIFORMES,Tyrannidae,Crested Black-tyrant,Knipolegus lophotes,Knipolegus lophotes,0,HBW,"twigs, roots, lichens",0,3,8,NA,NA,NA,NA,NA,NA,0,0,0,1,0,155,LC,Least-concerned,28.24654053,grasslands,NA,0,2,NA
5795,PASSERIFORMES,Tyrannidae,Plumbeous Black-tyrant,Knipolegus cabanisi,Knipolegus signatus,0,HBW,"grasses, moss, feathers",0,3,7.1,0,0,0,1,0,0,0,0,0,0,1,45,LC,Least-concerned,23.45391943,tropical-forests,0,0,0,NA
5796,PASSERIFORMES,Tyrannidae,Blue-billed Black-tyrant,Knipolegus cyanirostris,Knipolegus cyanirostris,0,HBW,"small sticks, grass, soft material, feathers",0,4,6.4,0,0,0,1,0,0,0,0,0,0,1,157,LC,Least-concerned,31.42194679,tropical-forests,0,0,1,NA
5797,PASSERIFORMES,Tyrannidae,Cinereous Black-tyrant,Knipolegus striaticeps,Knipolegus striaticeps,0,HBW,"grass, horsehair, feathers",0,3,10.5,0,0,0,1,0,0,0,0,0,0,1,103,LC,Least-concerned,15.51837647,grasslands,0,0,1,NA
5799,PASSERIFORMES,Tyrannidae,White-winged Black-tyrant,Knipolegus aterrimus,Knipolegus aterrimus,0,HBW,"twigs, feathers, hair",0,3,7,0,0,0,1,0,0,0,1,0,0,1,183,LC,Least-concerned,17.29571339,grasslands,0,0,1,NA
5801,PASSERIFORMES,Tyrannidae,Yellow-browed Tyrant,Satrapa icterophrys,Satrapa icterophrys,0,HBW,"rootlets, twigs",0,2,12.4,0,0,0,1,0,0,0,0,0,0,1,606,LC,Least-concerned,22.88279125,grasslands,0,0,3,NA
5802,PASSERIFORMES,Tyrannidae,Little Ground-tyrant,Muscisaxicola fluviatilis,Muscisaxicola fluviatilis,0,HBW,"weeds, twigs",0,2,11.7,0,0,0,1,0,0,0,1,0,0,0,158,LC,Least-concerned,12.60775659,tropical-forests,0,0,2,NA
5803,PASSERIFORMES,Tyrannidae,Spot-billed Ground-tyrant,Muscisaxicola maculirostris,Muscisaxicola maculirostris,0,HBW,"dry grass, small feathers",0,2,9,0,0,0,1,0,0,0,1,0,0,0,244,LC,Least-concerned,17.37410356,grasslands,0,0,2,NA
5806,PASSERIFORMES,Tyrannidae,Cinereous Ground-tyrant,Muscisaxicola cinereus,Muscisaxicola cinereus,0,HBW,"feathers, horsehair",0,2,8.8,0,0,0,1,0,0,0,1,0,0,0,83,LC,Least-concerned,16.86265529,grasslands,0,0,1,NA
5808,PASSERIFORMES,Tyrannidae,Ochre-naped Ground-tyrant,Muscisaxicola flavinucha,Muscisaxicola flavinucha,0,HBW,"grass, feathers",0,2,10.95,0,0,0,1,0,0,0,1,1,1,0,104,LC,Least-concerned,14.59194311,grasslands,0,0,0,NA
5809,PASSERIFORMES,Tyrannidae,Rufous-naped Ground-tyrant,Muscisaxicola rufivertex,Muscisaxicola rufivertex,0,HBW,"plant material, small straws, feathers, hair",0,4,9.99,0,0,0,1,0,0,0,1,0,0,0,146,LC,Least-concerned,17.29449724,grasslands,0,0,1,NA
5810,PASSERIFORMES,Tyrannidae,Chestnut-naped Ground-tyrant,Muscisaxicola occipitalis,Muscisaxicola rufivertex,1,HBW,"small straws, feathers, hair",0,3,9.99,0,0,0,1,0,0,0,1,0,0,0,146,LC,Least-concerned,23.71990237,grasslands,0,0,NA,NA
5811,PASSERIFORMES,Tyrannidae,Dark-faced Ground-tyrant,Muscisaxicola maclovianus,Muscisaxicola maclovianus,0,HBW,"grass, rootlets, feathers, wool, etc.",0,5,8,0,0,0,1,0,0,0,1,0,1,0,68,LC,Least-concerned,10.37768379,temperate-forests,0,0,2,NA
5812,PASSERIFORMES,Tyrannidae,White-browed Ground-tyrant,Muscisaxicola albilora,Muscisaxicola albilora,0,HBW,"grass, feathers",0,2,7.5,0,0,0,1,0,0,NA,NA,NA,NA,NA,35,LC,Least-concerned,16.71230006,temperate-forests,0,0,1,NA
5813,PASSERIFORMES,Tyrannidae,Plain-capped Ground-tyrant,Muscisaxicola alpinus,Muscisaxicola alpinus,0,HBW,"grass, root",0,2,8.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,LC,Least-concerned,30.02859964,tropical-forests,NA,0,0,-0.248
5814,PASSERIFORMES,Tyrannidae,Cinnamon-bellied Ground-tyrant,Muscisaxicola capistratus,Muscisaxicola capistratus,0,HBW,"grass, feathers",0,2,16.1,0,0,0,1,0,0,0,0,1,0,0,33,LC,Least-concerned,10.58806652,grasslands,0,0,1,NA
5818,PASSERIFORMES,Tyrannidae,Fire-eyed Diucon,Xolmis pyrope,Xolmis pyrope,0,HBW,"twigs, grass straws, moss, wool, feathers, hair/similar",0,6,18.03,0,0,0,1,0,0,0,0,0,0,1,81,LC,Least-concerned,13.15158325,temperate-forests,0,0,6,0.244930039
5818,PASSERIFORMES,Tyrannidae,Fire-eyed Diucon,Xolmis pyrope,Xolmis pyrope,1,NBO,"sticks, grass, liches, moss, wool",0,5,18.03,0,0,0,1,0,0,0,0,0,0,1,81,LC,Least-concerned,13.15158325,temperate-forests,0,0,NA,0.244930039
5819,PASSERIFORMES,Tyrannidae,Grey Monjita,Xolmis cinereus,Xolmis cinereus,0,HBW,"stems, straws, roots, feathers, hair",0,5,7,0,0,0,1,0,0,0,0,0,0,1,619,LC,Least-concerned,20.28456798,grasslands,0,0,1,NA
5820,PASSERIFORMES,Tyrannidae,Black-crowned Monjita,Xolmis coronatus,Xolmis coronatus,0,HBW,"small twigs, grass, wool, hair, feathers",0,5,6.5,0,0,0,1,0,0,0,0,0,0,1,85,LC,Least-concerned,15.17528132,grasslands,0,0,0,NA
5822,PASSERIFORMES,Tyrannidae,White Monjita,Xolmis irupero,Xolmis irupero,0,HBW,"twigs, grass/similar, feathers, other soft material",0,4,11.3,0,0,0,1,0,0,0,0,1,0,0,347,LC,Least-concerned,21.15239513,grasslands,0,0,2,NA
5824,PASSERIFORMES,Tyrannidae,Rusty-backed Monjita,Xolmis rubetra,Xolmis rubetra,0,HBW,"twigs, grass, feathers",0,3,21.7,0,0,0,1,0,0,0,1,0,0,0,77,LC,Least-concerned,13.64122474,grasslands,0,0,1,NA
5825,PASSERIFORMES,Tyrannidae,Black-and-white Monjita,Xolmis dominicanus,Xolmis dominicanus,0,HBW,"dry grasses, coarse stems, some leaves, finer grasses, a few feathers, wool",0,6,23.3,0,0,0,1,0,0,0,0,0,0,1,84,VU,Threatened,29.48890081,grasslands,0,0,8,NA
5826,PASSERIFORMES,Tyrannidae,Black-billed Shrike-tyrant,Agriornis montanus,Agriornis montanus,0,HBW,"dry sticks, grass, wool",0,3,31.85,0,0,0,1,0,0,1,1,0,1,1,254,LC,Least-concerned,17.26159816,grasslands,0,0,1,NA
5828,PASSERIFORMES,Tyrannidae,Great Shrike-tyrant,Agriornis lividus,Agriornis lividus,0,HBW,"stick, grass, wool",0,3,28.94,0,0,0,1,0,0,0,0,0,0,1,75,LC,Least-concerned,14.49942291,temperate-forests,0,0,0,NA
5829,PASSERIFORMES,Tyrannidae,Grey-bellied Shrike-tyrant,Agriornis micropterus,Agriornis micropterus,0,HBW,"sticks, large twigs",0,2,32.64,0,0,0,1,0,0,0,0,0,0,1,61,LC,Least-concerned,13.98703348,grasslands,0,0,0,NA
5830,PASSERIFORMES,Tyrannidae,Lesser Shrike-tyrant,Agriornis murinus,Agriornis murinus,0,HBW,"stems, grass, feathers",0,3,22,0,0,0,1,0,0,0,0,0,0,1,51,LC,Least-concerned,14.64554466,grasslands,0,0,1,NA
